,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle,organism_name_taxdb,genus,family,superfamily,order,class,phylum,query_info
164,WP_216655257,WP_010874241,2737172,WP_216655257.1_GCF_013177315.1_ASM1317731v1,45.985,7.01e-77,239.0,0,0,WP_216655257.1_GCF_013177315.1_ASM1317731v1,Thermoleptolyngbya sp. PKUAC-SCTA183,Thermoleptolyngbya sp. PKUAC-SCTA183,circadian clock protein KaiA [Thermoleptolyngbya sichuanensis],Thermoleptolyngbya sichuanensis PKUAC-SCTA183,Thermoleptolyngbya,Oculatellaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiA [Thermoleptolyngbya sichuanensis]
165,WP_137985830,WP_010874243,1454205,WP_137985830.1_GCF_001854205.1_ASM185420v1,84.008,0.0,910.0,0,0,WP_137985830.1_GCF_001854205.1_ASM185420v1,Moorea producens JHB,Moorea producens JHB,circadian clock protein KaiC [Moorea producens],Moorena producens JHB,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock protein KaiC [Moorea producens]
166,WP_008182352,WP_010874242,1454205,WP_008182352.1_GCF_001854205.1_ASM185420v1,90.909,1.1000000000000002e-59,181.0,0,0,WP_008182352.1_GCF_001854205.1_ASM185420v1,Moorea producens JHB,Moorea producens JHB,MULTISPECIES: circadian clock protein KaiB [Moorea],Moorena producens JHB,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Moorea]
167,WP_071106679,WP_010874242,1454205,WP_071106679.1_GCF_001854205.1_ASM185420v1,50.617,9.32e-21,87.8,0,0,WP_071106679.1_GCF_001854205.1_ASM185420v1,Moorea producens JHB,Moorea producens JHB,circadian clock KaiB family protein [Moorea producens],Moorena producens JHB,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock KaiB family protein [Moorea producens]
168,WP_083374018,WP_010874241,1454205,WP_083374018.1_GCF_001854205.1_ASM185420v1,43.75,1.62e-75,236.0,0,0,WP_083374018.1_GCF_001854205.1_ASM185420v1,Moorea producens JHB,Moorea producens JHB,circadian clock protein KaiA [Moorea producens],Moorena producens JHB,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock protein KaiA [Moorea producens]
169,WP_044105888,WP_010874243,1228987,WP_044105888.1_GCF_000829235.1_ASM82923v1,84.778,0.0,910.0,0,0,WP_044105888.1_GCF_000829235.1_ASM82923v1,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,circadian clock protein KaiC [cyanobacterium endosymbiont of Epithemia turgida],cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,unknown,unknown,unknown,unknown,unknown,Cyanobacteria,circadian clock protein KaiC [cyanobacterium endosymbiont of Epithemia turgida]
170,WP_232509840,WP_010874241,1228987,WP_232509840.1_GCF_000829235.1_ASM82923v1,46.043,1.46e-85,261.0,0,0,WP_232509840.1_GCF_000829235.1_ASM82923v1,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,circadian clock protein KaiA [cyanobacterium endosymbiont of Epithemia turgida],cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko,unknown,unknown,unknown,unknown,unknown,Cyanobacteria,circadian clock protein KaiA [cyanobacterium endosymbiont of Epithemia turgida]
171,WP_224341588,WP_010874243,2653194,WP_224341588.1_GCF_020091585.1_ASM2009158v1,83.398,0.0,909.0,0,0,WP_224341588.1_GCF_020091585.1_ASM2009158v1,cf. Leptolyngbya sp. CCNUW1,cf. Leptolyngbya sp. CCNUW1,circadian clock protein KaiC [Kovacikia minuta],Kovacikia minuta CCNUW1,Kovacikia,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiC [Kovacikia minuta]
172,WP_224341587,WP_010874242,2653194,WP_224341587.1_GCF_020091585.1_ASM2009158v1,89.899,1.94e-58,178.0,0,0,WP_224341587.1_GCF_020091585.1_ASM2009158v1,cf. Leptolyngbya sp. CCNUW1,cf. Leptolyngbya sp. CCNUW1,circadian clock protein KaiB [Kovacikia minuta],Kovacikia minuta CCNUW1,Kovacikia,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiB [Kovacikia minuta]
173,WP_224340226,WP_010874242,2653194,WP_224340226.1_GCF_020091585.1_ASM2009158v1,39.024,1.52e-15,73.2,0,0,WP_224340226.1_GCF_020091585.1_ASM2009158v1,cf. Leptolyngbya sp. CCNUW1,cf. Leptolyngbya sp. CCNUW1,circadian clock KaiB family protein [Kovacikia minuta],Kovacikia minuta CCNUW1,Kovacikia,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock KaiB family protein [Kovacikia minuta]
174,WP_224341586,WP_010874241,2653194,WP_224341586.1_GCF_020091585.1_ASM2009158v1,44.147,1.73e-82,254.0,0,0,WP_224341586.1_GCF_020091585.1_ASM2009158v1,cf. Leptolyngbya sp. CCNUW1,cf. Leptolyngbya sp. CCNUW1,circadian clock protein KaiA [Kovacikia minuta],Kovacikia minuta CCNUW1,Kovacikia,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiA [Kovacikia minuta]
175,WP_096581016,WP_010874243,1085406,WP_096581016.1_GCF_002367975.1_ASM236797v1,84.086,0.0,906.0,0,0,WP_096581016.1_GCF_002367975.1_ASM236797v1,Anabaenopsis circularis NIES-21,Anabaenopsis circularis NIES-21,MULTISPECIES: circadian clock protein KaiC [Nostocales],Anabaenopsis circularis NIES-21,Anabaenopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Nostocales]
176,WP_096581018,WP_010874242,1085406,WP_096581018.1_GCF_002367975.1_ASM236797v1,90.426,9.75e-56,171.0,0,0,WP_096581018.1_GCF_002367975.1_ASM236797v1,Anabaenopsis circularis NIES-21,Anabaenopsis circularis NIES-21,MULTISPECIES: circadian clock protein KaiB [Nostocales],Anabaenopsis circularis NIES-21,Anabaenopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostocales]
177,WP_096580643,WP_010874242,1085406,WP_096580643.1_GCF_002367975.1_ASM236797v1,47.561,8.790000000000001e-21,87.0,0,0,WP_096580643.1_GCF_002367975.1_ASM236797v1,Anabaenopsis circularis NIES-21,Anabaenopsis circularis NIES-21,circadian clock KaiB family protein [Anabaenopsis circularis],Anabaenopsis circularis NIES-21,Anabaenopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Anabaenopsis circularis]
178,WP_096585355,WP_010874241,1085406,WP_096585355.1_GCF_002367975.1_ASM236797v1,53.261,3.8200000000000003e-29,111.0,0,0,WP_096585355.1_GCF_002367975.1_ASM236797v1,Anabaenopsis circularis NIES-21,Anabaenopsis circularis NIES-21,circadian clock protein KaiA [Anabaenopsis circularis],Anabaenopsis circularis NIES-21,Anabaenopsis,Aphanizomenonaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiA [Anabaenopsis circularis]
179,WP_062294774,WP_010874243,224013,WP_062294774.1_GCF_001298445.1_ASM129844v1,83.694,0.0,906.0,0,0,WP_062294774.1_GCF_001298445.1_ASM129844v1,Nostoc piscinale CENA21,Nostoc piscinale CENA21,circadian clock protein KaiC [Nostoc piscinale],Nostoc piscinale CENA21,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Nostoc piscinale]
180,WP_062294773,WP_010874242,224013,WP_062294773.1_GCF_001298445.1_ASM129844v1,91.489,3.08e-56,172.0,0,0,WP_062294773.1_GCF_001298445.1_ASM129844v1,Nostoc piscinale CENA21,Nostoc piscinale CENA21,MULTISPECIES: circadian clock protein KaiB [Nostocales],Nostoc piscinale CENA21,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Nostocales]
181,WP_062294573,WP_010874242,224013,WP_062294573.1_GCF_001298445.1_ASM129844v1,46.988,1.59e-20,86.3,0,0,WP_062294573.1_GCF_001298445.1_ASM129844v1,Nostoc piscinale CENA21,Nostoc piscinale CENA21,circadian clock KaiB family protein [Nostoc piscinale],Nostoc piscinale CENA21,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Nostoc piscinale]
182,WP_083468760,WP_010874241,224013,WP_083468760.1_GCF_001298445.1_ASM129844v1,55.435,6.2e-29,113.0,0,0,WP_083468760.1_GCF_001298445.1_ASM129844v1,Nostoc piscinale CENA21,Nostoc piscinale CENA21,KaiA family protein [Nostoc piscinale],Nostoc piscinale CENA21,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Nostoc piscinale]
183,WP_015112918,WP_010874243,317936,WP_015112918.1_GCF_000316625.1_ASM31662v1,84.086,0.0,905.0,0,0,WP_015112918.1_GCF_000316625.1_ASM31662v1,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,circadian clock protein KaiC [Nostoc sp. PCC 7107],Nostoc sp. PCC 7107,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiC [Nostoc sp. PCC 7107]
184,WP_015112917,WP_010874242,317936,WP_015112917.1_GCF_000316625.1_ASM31662v1,90.426,9.75e-56,171.0,0,0,WP_015112917.1_GCF_000316625.1_ASM31662v1,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,circadian clock protein KaiB [Nostoc sp. PCC 7107],Nostoc sp. PCC 7107,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock protein KaiB [Nostoc sp. PCC 7107]
185,WP_015112789,WP_010874242,317936,WP_015112789.1_GCF_000316625.1_ASM31662v1,45.783,6.27e-21,87.4,0,0,WP_015112789.1_GCF_000316625.1_ASM31662v1,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,circadian clock KaiB family protein [Nostoc sp. PCC 7107],Nostoc sp. PCC 7107,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,circadian clock KaiB family protein [Nostoc sp. PCC 7107]
186,WP_015112916,WP_010874241,317936,WP_015112916.1_GCF_000316625.1_ASM31662v1,54.348,2.09e-28,111.0,0,0,WP_015112916.1_GCF_000316625.1_ASM31662v1,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,KaiA family protein [Nostoc sp. PCC 7107],Nostoc sp. PCC 7107,Nostoc,Nostocaceae,unknown,Nostocales,unknown,Cyanobacteria,KaiA family protein [Nostoc sp. PCC 7107]
187,WP_017289887,WP_010874243,462680,WP_017289887.1_GCF_022372495.1_ASM2237249v1,84.646,0.0,905.0,0,0,WP_017289887.1_GCF_022372495.1_ASM2237249v1,Leptolyngbya boryana IU 594,Leptolyngbya boryana IU 594,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya],Leptolyngbya boryana IU 594,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya]
188,WP_017289886,WP_010874242,462680,WP_017289886.1_GCF_022372495.1_ASM2237249v1,95.506,9.92e-55,169.0,0,0,WP_017289886.1_GCF_022372495.1_ASM2237249v1,Leptolyngbya boryana IU 594,Leptolyngbya boryana IU 594,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya],Leptolyngbya boryana IU 594,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya]
189,WP_017287953,WP_010874242,462680,WP_017287953.1_GCF_022372495.1_ASM2237249v1,47.674,8.619999999999999e-23,92.0,0,0,WP_017287953.1_GCF_022372495.1_ASM2237249v1,Leptolyngbya boryana IU 594,Leptolyngbya boryana IU 594,circadian clock KaiB family protein [Leptolyngbya boryana],Leptolyngbya boryana IU 594,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock KaiB family protein [Leptolyngbya boryana]
190,WP_199323814,WP_010874241,462680,WP_199323814.1_GCF_022372495.1_ASM2237249v1,47.909,1.0700000000000001e-80,249.0,0,0,WP_199323814.1_GCF_022372495.1_ASM2237249v1,Leptolyngbya boryana IU 594,Leptolyngbya boryana IU 594,circadian clock protein KaiA [Leptolyngbya boryana],Leptolyngbya boryana IU 594,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiA [Leptolyngbya boryana]
191,WP_017289887,WP_010874243,1973484,WP_017289887.1_GCF_002368255.1_ASM236825v1,84.646,0.0,905.0,0,0,WP_017289887.1_GCF_002368255.1_ASM236825v1,Leptolyngbya boryana NIES-2135,Leptolyngbya boryana NIES-2135,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya],Leptolyngbya boryana NIES-2135,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya]
192,WP_017289886,WP_010874242,1973484,WP_017289886.1_GCF_002368255.1_ASM236825v1,95.506,9.92e-55,169.0,0,0,WP_017289886.1_GCF_002368255.1_ASM236825v1,Leptolyngbya boryana NIES-2135,Leptolyngbya boryana NIES-2135,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya],Leptolyngbya boryana NIES-2135,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya]
193,WP_017287953,WP_010874242,1973484,WP_017287953.1_GCF_002368255.1_ASM236825v1,47.674,8.619999999999999e-23,92.0,0,0,WP_017287953.1_GCF_002368255.1_ASM236825v1,Leptolyngbya boryana NIES-2135,Leptolyngbya boryana NIES-2135,circadian clock KaiB family protein [Leptolyngbya boryana],Leptolyngbya boryana NIES-2135,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock KaiB family protein [Leptolyngbya boryana]
194,WP_017289885,WP_010874241,1973484,WP_017289885.1_GCF_002368255.1_ASM236825v1,47.909,9.15e-81,249.0,0,0,WP_017289885.1_GCF_002368255.1_ASM236825v1,Leptolyngbya boryana NIES-2135,Leptolyngbya boryana NIES-2135,circadian clock protein KaiA [Leptolyngbya boryana],Leptolyngbya boryana NIES-2135,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiA [Leptolyngbya boryana]
195,WP_017289887,WP_010874243,1260963,WP_017289887.1_GCF_002142495.1_ASM214249v1,84.646,0.0,905.0,0,0,WP_017289887.1_GCF_002142495.1_ASM214249v1,Leptolyngbya boryana dg5,Leptolyngbya boryana dg5,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya],Leptolyngbya boryana dg5,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya]
196,WP_017289886,WP_010874242,1260963,WP_017289886.1_GCF_002142495.1_ASM214249v1,95.506,9.92e-55,169.0,0,0,WP_017289886.1_GCF_002142495.1_ASM214249v1,Leptolyngbya boryana dg5,Leptolyngbya boryana dg5,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya],Leptolyngbya boryana dg5,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya]
197,WP_017287953,WP_010874242,1260963,WP_017287953.1_GCF_002142495.1_ASM214249v1,47.674,8.619999999999999e-23,92.0,0,0,WP_017287953.1_GCF_002142495.1_ASM214249v1,Leptolyngbya boryana dg5,Leptolyngbya boryana dg5,circadian clock KaiB family protein [Leptolyngbya boryana],Leptolyngbya boryana dg5,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock KaiB family protein [Leptolyngbya boryana]
198,WP_199323814,WP_010874241,1260963,WP_199323814.1_GCF_002142495.1_ASM214249v1,47.909,1.0700000000000001e-80,249.0,0,0,WP_199323814.1_GCF_002142495.1_ASM214249v1,Leptolyngbya boryana dg5,Leptolyngbya boryana dg5,MULTISPECIES: circadian clock protein KaiA [unclassified Leptolyngbya],Leptolyngbya boryana dg5,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [unclassified Leptolyngbya]
199,WP_017289887,WP_010874243,411966,WP_017289887.1_GCF_002142475.1_ASM214247v1,84.646,0.0,905.0,0,0,WP_017289887.1_GCF_002142475.1_ASM214247v1,Leptolyngbya boryana IAM M-101,Leptolyngbya boryana IAM M-101,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya],Leptolyngbya boryana IAM M-101,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Leptolyngbya]
200,WP_017289886,WP_010874242,411966,WP_017289886.1_GCF_002142475.1_ASM214247v1,95.506,9.92e-55,169.0,0,0,WP_017289886.1_GCF_002142475.1_ASM214247v1,Leptolyngbya boryana IAM M-101,Leptolyngbya boryana IAM M-101,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya],Leptolyngbya boryana IAM M-101,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Leptolyngbya]
201,WP_017287953,WP_010874242,411966,WP_017287953.1_GCF_002142475.1_ASM214247v1,47.674,8.619999999999999e-23,92.0,0,0,WP_017287953.1_GCF_002142475.1_ASM214247v1,Leptolyngbya boryana IAM M-101,Leptolyngbya boryana IAM M-101,circadian clock KaiB family protein [Leptolyngbya boryana],Leptolyngbya boryana IAM M-101,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock KaiB family protein [Leptolyngbya boryana]
202,WP_199323814,WP_010874241,411966,WP_199323814.1_GCF_002142475.1_ASM214247v1,47.909,1.0700000000000001e-80,249.0,0,0,WP_199323814.1_GCF_002142475.1_ASM214247v1,Leptolyngbya boryana IAM M-101,Leptolyngbya boryana IAM M-101,MULTISPECIES: circadian clock protein KaiA [unclassified Leptolyngbya],Leptolyngbya boryana IAM M-101,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [unclassified Leptolyngbya]
203,WP_149031314,WP_010874243,1458985,WP_149031314.1_GCF_001767235.1_ASM176723v1,83.237,0.0,904.0,0,0,WP_149031314.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,circadian clock protein KaiC [Moorea producens],Moorena producens PAL-8-15-08-1,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock protein KaiC [Moorea producens]
204,WP_070391800,WP_010874243,1458985,WP_070391800.1_GCF_001767235.1_ASM176723v1,27.406,1.28e-41,162.0,0,0,WP_070391800.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,recombinase RecA [Moorea producens],Moorena producens PAL-8-15-08-1,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,recombinase RecA [Moorea producens]
205,WP_070396020,WP_010874242,1458985,WP_070396020.1_GCF_001767235.1_ASM176723v1,89.899,3.88e-59,180.0,0,0,WP_070396020.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,circadian clock protein KaiB [Moorea producens],Moorena producens PAL-8-15-08-1,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock protein KaiB [Moorea producens]
206,WP_070393838,WP_010874242,1458985,WP_070393838.1_GCF_001767235.1_ASM176723v1,50.0,6.480000000000001e-21,88.2,0,0,WP_070393838.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,circadian clock KaiB family protein [Moorea producens],Moorena producens PAL-8-15-08-1,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock KaiB family protein [Moorea producens]
207,WP_083305479,WP_010874241,1458985,WP_083305479.1_GCF_001767235.1_ASM176723v1,42.763,2.01e-75,236.0,0,0,WP_083305479.1_GCF_001767235.1_ASM176723v1,Moorea producens PAL-8-15-08-1,Moorea producens PAL-8-15-08-1,circadian clock protein KaiA [Moorea producens],Moorena producens PAL-8-15-08-1,Moorena,Oscillatoriaceae,unknown,Oscillatoriales,unknown,Cyanobacteria,circadian clock protein KaiA [Moorea producens]
208,WP_015158125,WP_010874243,1173020,WP_015158125.1_GCF_000317145.1_ASM31714v1,85.657,0.0,904.0,0,0,WP_015158125.1_GCF_000317145.1_ASM31714v1,Chamaesiphon minutus PCC 6605,Chamaesiphon minutus PCC 6605,circadian clock protein KaiC [Chamaesiphon minutus],Chamaesiphon minutus PCC 6605,Chamaesiphon,Chamaesiphonaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Chamaesiphon minutus]
209,WP_015158124,WP_010874242,1173020,WP_015158124.1_GCF_000317145.1_ASM31714v1,85.437,2.85e-59,180.0,0,0,WP_015158124.1_GCF_000317145.1_ASM31714v1,Chamaesiphon minutus PCC 6605,Chamaesiphon minutus PCC 6605,MULTISPECIES: circadian clock protein KaiB [Chamaesiphon],Chamaesiphon minutus PCC 6605,Chamaesiphon,Chamaesiphonaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Chamaesiphon]
210,WP_015158121,WP_010874241,1173020,WP_015158121.1_GCF_000317145.1_ASM31714v1,44.803,8.210000000000001e-70,221.0,0,0,WP_015158121.1_GCF_000317145.1_ASM31714v1,Chamaesiphon minutus PCC 6605,Chamaesiphon minutus PCC 6605,circadian clock protein KaiA [Chamaesiphon minutus],Chamaesiphon minutus PCC 6605,Chamaesiphon,Chamaesiphonaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Chamaesiphon minutus]
211,WP_068383803,WP_010874243,1752064,WP_068383803.1_GCF_001548435.1_ASM154843v1,85.458,0.0,903.0,0,0,WP_068383803.1_GCF_001548435.1_ASM154843v1,Leptolyngbya sp. NIES-3755,Leptolyngbya sp. NIES-3755,circadian clock protein KaiC [Leptolyngbya sp. NIES-3755],Leptolyngbya sp. NIES-3755,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiC [Leptolyngbya sp. NIES-3755]
212,WP_068383805,WP_010874242,1752064,WP_068383805.1_GCF_001548435.1_ASM154843v1,94.382,1.34e-53,166.0,0,0,WP_068383805.1_GCF_001548435.1_ASM154843v1,Leptolyngbya sp. NIES-3755,Leptolyngbya sp. NIES-3755,circadian clock protein KaiB [Leptolyngbya sp. NIES-3755],Leptolyngbya sp. NIES-3755,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiB [Leptolyngbya sp. NIES-3755]
213,WP_084761920,WP_010874242,1752064,WP_084761920.1_GCF_001548435.1_ASM154843v1,44.792,7.56e-21,87.4,0,0,WP_084761920.1_GCF_001548435.1_ASM154843v1,Leptolyngbya sp. NIES-3755,Leptolyngbya sp. NIES-3755,circadian clock KaiB family protein [Leptolyngbya sp. NIES-3755],Leptolyngbya sp. NIES-3755,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock KaiB family protein [Leptolyngbya sp. NIES-3755]
