,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle
301,WP_013193180,WP_010874242,551115,WP_013193180.1_GCF_000196515.1_ASM19651v1,86.408,1.5500000000000001e-58,178.0,0,0,WP_013193180.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,circadian clock protein KaiB [Trichormus azollae]
302,WP_224341587,WP_010874242,2653194,WP_224341587.1_GCF_020091585.1_ASM2009158v1,89.899,1.94e-58,178.0,0,0,WP_224341587.1_GCF_020091585.1_ASM2009158v1,cf. Leptolyngbya sp. CCNUW1,cf. Leptolyngbya sp. CCNUW1,circadian clock protein KaiB [Kovacikia minuta]
303,WP_223046910,WP_010874242,2016068,WP_223046910.1_GCF_019891175.1_ASM1989117v1,89.899,2.58e-58,178.0,0,0,WP_223046910.1_GCF_019891175.1_ASM1989117v1,Leptolyngbya sp. PKUAC-SCTE412,Leptolyngbya sp. PKUAC-SCTE412,circadian clock protein KaiB [Leptothermofonsia sichuanensis]
304,WP_015133073,WP_010874242,111781,WP_015133073.1_GCF_000316605.1_ASM31660v1,86.408,3.0200000000000003e-58,177.0,0,0,WP_015133073.1_GCF_000316605.1_ASM31660v1,Leptolyngbya sp. PCC 7376,Leptolyngbya sp. PCC 7376,MULTISPECIES: circadian clock protein KaiB [Pseudanabaenales]
305,WP_096571703,WP_010874242,1973480,WP_096571703.1_GCF_002368075.1_ASM236807v1,85.437,4.02e-58,177.0,0,0,WP_096571703.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,circadian clock protein KaiB [Sphaerospermopsis kisseleviana]
306,WP_015123057,WP_010874242,195253,WP_015123057.1_GCF_000316685.1_ASM31668v1,85.437,5.24e-58,177.0,0,0,WP_015123057.1_GCF_000316685.1_ASM31668v1,Synechococcus sp. PCC 6312,Synechococcus sp. PCC 6312,circadian clock protein KaiB [Synechococcus sp. PCC 6312]
307,WP_011056333,WP_010874242,197221,WP_011056333.1_GCF_000011345.1_ASM1134v1,83.654,8.71e-58,176.0,0,0,WP_011056333.1_GCF_000011345.1_ASM1134v1,Thermosynechococcus elongatus BP-1,Thermosynechococcus elongatus BP-1,MULTISPECIES: circadian clock protein KaiB [Cyanobacteria]
308,WP_011056333,WP_010874242,1394889,WP_011056333.1_GCF_000505665.1_ASM50566v1,83.654,8.71e-58,176.0,0,0,WP_011056333.1_GCF_000505665.1_ASM50566v1,Thermosynechococcus sp. NK55a,Thermosynechococcus sp. NK55a,MULTISPECIES: circadian clock protein KaiB [Thermosynechococcus]
309,WP_099797678,WP_010874242,1917166,WP_099797678.1_GCF_002754935.1_ASM275493v1,84.615,9.870000000000001e-58,176.0,0,0,WP_099797678.1_GCF_002754935.1_ASM275493v1,Synechococcus lividus PCC 6715,Synechococcus lividus PCC 6715,circadian clock protein KaiB [Thermostichus lividus]
310,WP_015202681,WP_010874242,1173022,WP_015202681.1_GCF_000317495.1_ASM31749v1,87.379,1.37e-57,176.0,0,0,WP_015202681.1_GCF_000317495.1_ASM31749v1,Crinalium epipsammum PCC 9333,Crinalium epipsammum PCC 9333,circadian clock protein KaiB [Crinalium epipsammum]
311,WP_114082480,WP_010874242,2576903,WP_114082480.1_GCF_013393925.1_ASM1339392v1,88.0,1.81e-57,176.0,0,0,WP_114082480.1_GCF_013393925.1_ASM1339392v1,Nostoc sp. C057,Nostoc sp. C057,MULTISPECIES: circadian clock protein KaiB [Nostocaceae]
312,WP_114082480,WP_010874242,2572090,WP_114082480.1_GCF_013343235.1_ASM1334323v1,88.0,1.81e-57,176.0,0,0,WP_114082480.1_GCF_013343235.1_ASM1334323v1,Nostoc sp. TCL240-02,Nostoc sp. TCL240-02,MULTISPECIES: circadian clock protein KaiB [Nostocaceae]
313,WP_114082480,WP_010874242,76335,WP_114082480.1_GCF_009873495.1_ASM987349v1,88.0,1.81e-57,176.0,0,0,WP_114082480.1_GCF_009873495.1_ASM987349v1,Nostoc sp. ATCC 53789,Nostoc sp. ATCC 53789,MULTISPECIES: circadian clock protein KaiB [Nostocaceae]
314,WP_212662281,WP_010874242,2740837,WP_212662281.1_GCF_021497025.1_ASM2149702v1,86.869,1.93e-57,176.0,0,0,WP_212662281.1_GCF_021497025.1_ASM2149702v1,,,MULTISPECIES: circadian clock protein KaiB [Acaryochloris]
315,WP_212662281,WP_010874242,2762553,WP_212662281.1_GCF_018336915.1_ASM1833691v1,86.869,1.93e-57,176.0,0,0,WP_212662281.1_GCF_018336915.1_ASM1833691v1,Acaryochloris marina S15,Acaryochloris marina S15,MULTISPECIES: circadian clock protein KaiB [Acaryochloris]
316,WP_073634259,WP_010874242,2005464,WP_073634259.1_GCF_002368435.1_ASM236843v1,86.408,2.45e-57,175.0,0,0,WP_073634259.1_GCF_002368435.1_ASM236843v1,Scytonema sp. NIES-4073,Scytonema sp. NIES-4073,MULTISPECIES: circadian clock protein KaiB [unclassified Scytonema]
317,WP_073634259,WP_010874242,1137095,WP_073634259.1_GCF_002368235.1_ASM236823v1,86.408,2.45e-57,175.0,0,0,WP_073634259.1_GCF_002368235.1_ASM236823v1,Scytonema sp. HK-05,Scytonema sp. HK-05,MULTISPECIES: circadian clock protein KaiB [unclassified Scytonema]
318,WP_096540973,WP_010874242,1091006,WP_096540973.1_GCF_002368035.1_ASM236803v1,82.857,2.45e-57,175.0,0,0,WP_096540973.1_GCF_002368035.1_ASM236803v1,Nostoc linckia NIES-25,Nostoc linckia NIES-25,circadian clock protein KaiB [Nostoc linckia]
319,WP_109012544,WP_010874242,2653204,WP_109012544.1_GCF_009372195.1_ASM937219v1,83.81,2.53e-57,175.0,0,0,WP_109012544.1_GCF_009372195.1_ASM937219v1,Nostoc sphaeroides CCNUC1,Nostoc sphaeroides CCNUC1,MULTISPECIES: circadian clock protein KaiB [Nostoc]
320,WP_109012544,WP_010874242,446679,WP_109012544.1_GCF_003443655.1_ASM344365v1,83.81,2.53e-57,175.0,0,0,WP_109012544.1_GCF_003443655.1_ASM344365v1,Nostoc sphaeroides,Nostoc sphaeroides,MULTISPECIES: circadian clock protein KaiB [Nostoc]
321,WP_012409411,WP_010874242,63737,WP_012409411.1_GCF_000020025.1_ASM2002v1,88.0,2.6e-57,175.0,0,0,WP_012409411.1_GCF_000020025.1_ASM2002v1,Nostoc punctiforme PCC 73102,Nostoc punctiforme PCC 73102,circadian clock protein KaiB [Nostoc punctiforme]
322,WP_206199962,WP_010874242,2813673,WP_206199962.1_GCF_017086385.1_ASM1708638v1,83.654,2.76e-57,175.0,0,0,WP_206199962.1_GCF_017086385.1_ASM1708638v1,Thermosynechococcus sp. TA-1,Thermosynechococcus sp. TA-1,circadian clock protein KaiB [Thermosynechococcus sp. TA-1]
323,WP_148765324,WP_010874242,315271,WP_148765324.1_GCF_012516395.1_ASM1251639v1,87.879,3.9e-57,175.0,0,0,WP_148765324.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,MULTISPECIES: circadian clock protein KaiB [Dolichospermum]
324,WP_148765324,WP_010874242,1914871,WP_148765324.1_GCF_008121535.1_ASM812153v1,87.879,3.9e-57,175.0,0,0,WP_148765324.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,MULTISPECIES: circadian clock protein KaiB [Dolichospermum]
325,WP_096693642,WP_010874242,2005469,WP_096693642.1_GCF_002368455.1_ASM236845v1,86.139,4.79e-57,174.0,0,0,WP_096693642.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock protein KaiB [unclassified Calothrix]
326,WP_096693642,WP_010874242,2005463,WP_096693642.1_GCF_002368415.1_ASM236841v1,86.139,4.79e-57,174.0,0,0,WP_096693642.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock protein KaiB [unclassified Calothrix]
327,WP_035155581,WP_010874242,1337936,WP_035155581.1_GCF_000734895.2_ASM73489v2,85.149,6.16e-57,174.0,0,0,WP_035155581.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,circadian clock protein KaiB [Calothrix sp. 336/3]
328,WP_131454691,WP_010874242,2751171,WP_131454691.1_GCF_014217855.1_ASM1421785v1,86.869,7.06e-57,174.0,0,0,WP_131454691.1_GCF_014217855.1_ASM1421785v1,Synechococcus sp. HK01-R,Synechococcus sp. HK01-R,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
329,WP_100901655,WP_010874242,2038116,WP_100901655.1_GCF_002813575.1_ASM281357v1,83.81,7.740000000000001e-57,174.0,0,0,WP_100901655.1_GCF_002813575.1_ASM281357v1,Nostoc flagelliforme CCNUN1,Nostoc flagelliforme CCNUN1,circadian clock protein KaiB [Nostoc flagelliforme]
330,WP_197162752,WP_010874242,2789857,WP_197162752.1_GCF_015841355.1_ASM1584135v1,82.857,8.3e-57,174.0,0,0,WP_197162752.1_GCF_015841355.1_ASM1584135v1,Synechococcus sp. CBW1107,Synechococcus sp. CBW1107,circadian clock protein KaiB [Synechococcus sp. CBW1107]
331,WP_015163972,WP_010874242,82654,WP_015163972.1_GCF_000317065.1_ASM31706v1,86.869,9.74e-57,174.0,0,0,WP_015163972.1_GCF_000317065.1_ASM31706v1,Pseudanabaena sp. PCC 7367,Pseudanabaena sp. PCC 7367,circadian clock protein KaiB [Pseudanabaena sp. PCC 7367]
332,WP_181494620,WP_010874242,2016101,WP_181494620.1_GCF_003555505.1_ASM355550v2,82.692,1.1400000000000001e-56,174.0,0,0,WP_181494620.1_GCF_003555505.1_ASM355550v2,Thermosynechococcus elongatus PKUAC-SCTE542,Thermosynechococcus elongatus PKUAC-SCTE542,circadian clock protein KaiB [Thermosynechococcus elongatus]
333,WP_027401468,WP_010874242,747523,WP_027401468.1_GCF_024584745.1_ASM2458474v1,86.869,1.2900000000000001e-56,174.0,0,0,WP_027401468.1_GCF_024584745.1_ASM2458474v1,Dolichospermum heterosporum TAC447,Dolichospermum heterosporum TAC447,circadian clock protein KaiB [Aphanizomenon flos-aquae]
334,WP_186490203,WP_010874242,1400865,WP_186490203.1_GCF_014279975.1_ASM1427997v1,86.869,1.39e-56,174.0,0,0,WP_186490203.1_GCF_014279975.1_ASM1427997v1,Synechococcus sp. BIOS-U3-1,Synechococcus sp. BIOS-U3-1,circadian clock protein KaiB [Synechococcus sp. BIOS-U3-1]
335,WP_006198954,WP_010874242,1914872,WP_006198954.1_GCF_003054475.1_ASM305447v1,92.553,1.59e-56,173.0,0,0,WP_006198954.1_GCF_003054475.1_ASM305447v1,Nodularia spumigena UHCC 0039,Nodularia spumigena UHCC 0039,circadian clock protein KaiB [Nodularia spumigena]
336,WP_006198954,WP_010874242,313624,WP_006198954.1_GCF_000340565.2_ASM34056v3,92.553,1.59e-56,173.0,0,0,WP_006198954.1_GCF_000340565.2_ASM34056v3,Nodularia spumigena CCY9414,Nodularia spumigena CCY9414,circadian clock protein KaiB [Nodularia spumigena]
337,WP_149818898,WP_010874242,2583530,WP_149818898.1_GCF_008386235.1_ASM838623v1,83.654,1.61e-56,173.0,0,0,WP_149818898.1_GCF_008386235.1_ASM838623v1,Thermosynechococcus sp. CL-1,Thermosynechococcus sp. CL-1,circadian clock protein KaiB [Thermosynechococcus sp. CL-1]
338,WP_010479745,WP_010874242,329726,WP_010479745.1_GCF_000018105.1_ASM1810v1,85.859,1.8300000000000002e-56,173.0,0,0,WP_010479745.1_GCF_000018105.1_ASM1810v1,Acaryochloris marina MBIC11017,Acaryochloris marina MBIC11017,MULTISPECIES: circadian clock protein KaiB [Acaryochloris]
339,WP_039201202,WP_010874242,1647413,WP_039201202.1_GCF_001277295.1_ASM127729v1,86.869,1.9300000000000001e-56,173.0,0,0,WP_039201202.1_GCF_001277295.1_ASM127729v1,Anabaena sp. WA102,Anabaena sp. WA102,MULTISPECIES: circadian clock protein KaiB [Nostocales]
340,WP_039201202,WP_010874242,1973481,WP_039201202.1_GCF_002368115.1_ASM236811v1,86.869,1.9300000000000001e-56,173.0,0,0,WP_039201202.1_GCF_002368115.1_ASM236811v1,Dolichospermum compactum NIES-806,Dolichospermum compactum NIES-806,MULTISPECIES: circadian clock protein KaiB [Nostocales]
341,WP_011825217,WP_010874242,59922,WP_011825217.1_GCF_000015705.1_ASM1570v1,87.879,2.11e-56,173.0,0,0,WP_011825217.1_GCF_000015705.1_ASM1570v1,Prochlorococcus marinus str. MIT 9303,Prochlorococcus marinus str. MIT 9303,circadian clock protein KaiB [Prochlorococcus marinus]
342,WP_015081529,WP_010874242,46234,WP_015081529.1_GCF_000312705.1_ASM31270v1,86.869,2.21e-56,173.0,0,0,WP_015081529.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock protein KaiB [Nostocales]
343,WP_015131316,WP_010874242,99598,WP_015131316.1_GCF_000316575.1_ASM31657v1,85.149,2.75e-56,172.0,0,0,WP_015131316.1_GCF_000316575.1_ASM31657v1,Calothrix sp. PCC 7507,Calothrix sp. PCC 7507,circadian clock protein KaiB [Calothrix sp. PCC 7507]
344,WP_062294773,WP_010874242,224013,WP_062294773.1_GCF_001298445.1_ASM129844v1,91.489,3.08e-56,172.0,0,0,WP_062294773.1_GCF_001298445.1_ASM129844v1,Nostoc piscinale CENA21,Nostoc piscinale CENA21,MULTISPECIES: circadian clock protein KaiB [Nostocales]
345,WP_200989560,WP_010874242,2779889,WP_200989560.1_GCF_015245355.1_ASM1524535v1,92.553,3.17e-56,172.0,0,0,WP_200989560.1_GCF_015245355.1_ASM1524535v1,Anabaenopsis elenkinii CCIBt3563,Anabaenopsis elenkinii CCIBt3563,circadian clock protein KaiB [Anabaenopsis elenkinii]
346,WP_007101689,WP_010874242,221352,WP_007101689.1_GCF_014279595.1_ASM1427959v1,87.368,3.28e-56,173.0,0,0,WP_007101689.1_GCF_014279595.1_ASM1427959v1,Synechococcus sp. RS9909,Synechococcus sp. RS9909,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
347,WP_066911227,WP_010874242,1400864,WP_066911227.1_GCF_014279995.1_ASM1427999v1,85.859,3.9100000000000003e-56,173.0,0,0,WP_066911227.1_GCF_014279995.1_ASM1427999v1,Synechococcus sp. BIOS-E4-1,Synechococcus sp. BIOS-E4-1,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
348,WP_186470361,WP_010874242,1050655,WP_186470361.1_GCF_014280095.1_ASM1428009v1,85.859,4.04e-56,172.0,0,0,WP_186470361.1_GCF_014280095.1_ASM1428009v1,Synechococcus sp. A15-60,Synechococcus sp. A15-60,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
349,WP_186470361,WP_010874242,1866938,WP_186470361.1_GCF_014280035.1_ASM1428003v1,85.859,4.04e-56,172.0,0,0,WP_186470361.1_GCF_014280035.1_ASM1428003v1,Synechococcus sp. A18-25c,Synechococcus sp. A18-25c,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
350,WP_011933861,WP_010874242,1442551,WP_011933861.1_GCF_014279955.1_ASM1427995v1,85.859,4.31e-56,172.0,0,0,WP_011933861.1_GCF_014279955.1_ASM1427995v1,Synechococcus sp. BMK-MC-1,Synechococcus sp. BMK-MC-1,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
351,WP_011933861,WP_010874242,1442554,WP_011933861.1_GCF_014279875.1_ASM1427987v1,85.859,4.31e-56,172.0,0,0,WP_011933861.1_GCF_014279875.1_ASM1427987v1,Synechococcus sp. MEDNS5,Synechococcus sp. MEDNS5,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
352,WP_011933861,WP_010874242,1442556,WP_011933861.1_GCF_014279795.1_ASM1427979v1,85.859,4.31e-56,172.0,0,0,WP_011933861.1_GCF_014279795.1_ASM1427979v1,Synechococcus sp. PROS-7-1,Synechococcus sp. PROS-7-1,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
353,WP_186479709,WP_010874242,1442555,WP_186479709.1_GCF_014279815.1_ASM1427981v1,85.859,4.41e-56,172.0,0,0,WP_186479709.1_GCF_014279815.1_ASM1427981v1,Synechococcus sp. NOUM97013,Synechococcus sp. NOUM97013,circadian clock protein KaiB [Synechococcus sp. NOUM97013]
354,WP_006850278,WP_010874242,1050657,WP_006850278.1_GCF_014280075.1_ASM1428007v1,85.859,4.7500000000000005e-56,172.0,0,0,WP_006850278.1_GCF_014280075.1_ASM1428007v1,Synechococcus sp. A15-62,Synechococcus sp. A15-62,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
355,WP_006850278,WP_010874242,1442553,WP_006850278.1_GCF_014279895.1_ASM1427989v1,85.859,4.7500000000000005e-56,172.0,0,0,WP_006850278.1_GCF_014279895.1_ASM1427989v1,Synechococcus sp. M16.1,Synechococcus sp. M16.1,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
356,WP_006850278,WP_010874242,166314,WP_006850278.1_GCF_000161795.2_ASM16179v2,85.859,4.7500000000000005e-56,172.0,0,0,WP_006850278.1_GCF_000161795.2_ASM16179v2,Synechococcus sp. WH 8109,Synechococcus sp. WH 8109,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
357,WP_006850278,WP_010874242,110662,WP_006850278.1_GCF_000012625.1_ASM1262v1,85.859,4.7500000000000005e-56,172.0,0,0,WP_006850278.1_GCF_000012625.1_ASM1262v1,Synechococcus sp. CC9605,Synechococcus sp. CC9605,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
358,WP_011359363,WP_010874242,316279,WP_011359363.1_GCF_000012505.1_ASM1250v1,85.859,5.19e-56,172.0,0,0,WP_011359363.1_GCF_000012505.1_ASM1250v1,Synechococcus sp. CC9902,Synechococcus sp. CC9902,circadian clock protein KaiB [Synechococcus sp. CC9902]
359,WP_067095928,WP_010874242,166309,WP_067095928.1_GCF_014304815.1_ASM1430481v1,85.859,5.19e-56,172.0,0,0,WP_067095928.1_GCF_014304815.1_ASM1430481v1,Synechococcus sp. MIT S9220,Synechococcus sp. MIT S9220,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
360,WP_104900424,WP_010874242,1261031,WP_104900424.1_GCF_002949735.1_ASM294973v1,86.0,5.73e-56,172.0,0,0,WP_104900424.1_GCF_002949735.1_ASM294973v1,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,circadian clock protein KaiB [Nostoc sp. 'Peltigera membranacea cyanobiont' N6]
361,WP_186570541,WP_010874242,1400866,WP_186570541.1_GCF_014279755.1_ASM1427975v1,85.859,5.780000000000001e-56,172.0,0,0,WP_186570541.1_GCF_014279755.1_ASM1427975v1,Synechococcus sp. PROS-U-1,Synechococcus sp. PROS-U-1,circadian clock protein KaiB [Synechococcus sp. PROS-U-1]
362,WP_015197563,WP_010874242,1170562,WP_015197563.1_GCF_000317435.1_ASM31743v1,86.869,8.37e-56,171.0,0,0,WP_015197563.1_GCF_000317435.1_ASM31743v1,Calothrix sp. PCC 6303,Calothrix sp. PCC 6303,circadian clock protein KaiB [Calothrix sp. PCC 6303]
363,WP_038553313,WP_010874242,585425,WP_038553313.1_GCF_000737595.1_ASM73759v1,85.859,8.58e-56,172.0,0,0,WP_038553313.1_GCF_000737595.1_ASM73759v1,Synechococcus sp. KORDI-52,Synechococcus sp. KORDI-52,circadian clock protein KaiB [Synechococcus sp. KORDI-52]
364,WP_038546343,WP_010874242,1280380,WP_038546343.1_GCF_000737535.1_ASM73753v1,87.629,8.98e-56,172.0,0,0,WP_038546343.1_GCF_000737535.1_ASM73753v1,Synechococcus sp. KORDI-100,Synechococcus sp. KORDI-100,circadian clock protein KaiB [Synechococcus sp. KORDI-100]
365,WP_015112917,WP_010874242,317936,WP_015112917.1_GCF_000316625.1_ASM31662v1,90.426,9.75e-56,171.0,0,0,WP_015112917.1_GCF_000316625.1_ASM31662v1,Nostoc sp. PCC 7107,Nostoc sp. PCC 7107,circadian clock protein KaiB [Nostoc sp. PCC 7107]
366,WP_096581018,WP_010874242,1085406,WP_096581018.1_GCF_002367975.1_ASM236797v1,90.426,9.75e-56,171.0,0,0,WP_096581018.1_GCF_002367975.1_ASM236797v1,Anabaenopsis circularis NIES-21,Anabaenopsis circularis NIES-21,MULTISPECIES: circadian clock protein KaiB [Nostocales]
367,WP_011127418,WP_010874242,84588,WP_011127418.1_GCF_000195975.1_ASM19597v1,87.629,9.920000000000001e-56,171.0,0,0,WP_011127418.1_GCF_000195975.1_ASM19597v1,Synechococcus sp. WH 8102,Synechococcus sp. WH 8102,circadian clock protein KaiB [Parasynechococcus marenigrum]
368,WP_043692576,WP_010874242,1050624,WP_043692576.1_GCF_014280215.1_ASM1428021v1,85.859,1.04e-55,172.0,0,0,WP_043692576.1_GCF_014280215.1_ASM1428021v1,Synechococcus sp. A15-127,Synechococcus sp. A15-127,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
369,WP_043692576,WP_010874242,585423,WP_043692576.1_GCF_000737575.1_ASM73757v1,85.859,1.04e-55,172.0,0,0,WP_043692576.1_GCF_000737575.1_ASM73757v1,Synechococcus sp. KORDI-49,Synechococcus sp. KORDI-49,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
370,WP_103139268,WP_010874242,1869241,WP_103139268.1_GCF_002896875.1_ASM289687v1,90.426,1.04e-55,171.0,0,0,WP_103139268.1_GCF_002896875.1_ASM289687v1,Nostoc sp. CENA543,Nostoc sp. CENA543,circadian clock protein KaiB [Nostoc sp. CENA543]
371,WP_009459932,WP_010874242,1752063,WP_009459932.1_GCF_001548455.1_ASM154845v1,85.149,1.08e-55,171.0,0,0,WP_009459932.1_GCF_001548455.1_ASM154845v1,Fischerella sp. NIES-3754,Fischerella sp. NIES-3754,MULTISPECIES: circadian clock protein KaiB [Fischerella]
372,WP_096558641,WP_010874242,2814655,WP_096558641.1_GCF_017164015.1_ASM1716401v1,91.489,1.2899999999999998e-55,171.0,0,0,WP_096558641.1_GCF_017164015.1_ASM1716401v1,Nostoc sp. UHCC 0702,Nostoc sp. UHCC 0702,MULTISPECIES: circadian clock protein KaiB [Nostocaceae]
373,WP_096558641,WP_010874242,2005458,WP_096558641.1_GCF_002368335.1_ASM236833v1,91.489,1.2899999999999998e-55,171.0,0,0,WP_096558641.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,MULTISPECIES: circadian clock protein KaiB [Nostocaceae]
374,WP_146295556,WP_010874242,522448,WP_146295556.1_GCF_007904085.1_ASM790408v1,86.0,1.34e-55,171.0,0,0,WP_146295556.1_GCF_007904085.1_ASM790408v1,Euhalothece natronophila Z-M001,Euhalothece natronophila Z-M001,circadian clock protein KaiB [Euhalothece natronophila]
375,WP_011130787,WP_010874242,74547,WP_011130787.1_GCF_000011485.1_ASM1148v1,86.869,1.35e-55,171.0,0,0,WP_011130787.1_GCF_000011485.1_ASM1148v1,Prochlorococcus marinus str. MIT 9313,Prochlorococcus marinus str. MIT 9313,circadian clock protein KaiB [Prochlorococcus marinus]
376,WP_169266311,WP_010874242,415709,WP_169266311.1_GCF_006968745.1_ASM696874v1,83.495,1.4e-55,171.0,0,0,WP_169266311.1_GCF_006968745.1_ASM696874v1,Brasilonema sennae CENA114,Brasilonema sennae CENA114,MULTISPECIES: circadian clock protein KaiB [Brasilonema]
377,WP_197151361,WP_010874242,1353147,WP_197151361.1_GCF_015840335.1_ASM1584033v1,81.905,1.44e-55,171.0,0,0,WP_197151361.1_GCF_015840335.1_ASM1584033v1,Synechococcus sp. CBW1108,Synechococcus sp. CBW1108,circadian clock protein KaiB [Synechococcus sp. CBW1108]
378,WP_048347100,WP_010874242,1386941,WP_048347100.1_GCF_014279835.1_ASM1427983v1,87.629,1.5399999999999999e-55,171.0,0,0,WP_048347100.1_GCF_014279835.1_ASM1427983v1,Synechococcus sp. MVIR-18-1,Synechococcus sp. MVIR-18-1,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
379,WP_048347100,WP_010874242,1050714,WP_048347100.1_GCF_014279555.1_ASM1427955v1,87.629,1.5399999999999999e-55,171.0,0,0,WP_048347100.1_GCF_014279555.1_ASM1427955v1,Synechococcus sp. SYN20,Synechococcus sp. SYN20,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
380,WP_048347100,WP_010874242,32052,WP_048347100.1_GCF_001040845.1_ASM104084v1,87.629,1.5399999999999999e-55,171.0,0,0,WP_048347100.1_GCF_001040845.1_ASM104084v1,Synechococcus sp. WH 8020,Synechococcus sp. WH 8020,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
